Vendor Stk Nbr,Item Desc 1,Unit Retail,Color Desc,Est. POS Store Count,POS Qty,WM Month
ADX0636023,RH V/STICK/BK HORN,$5.00 ,SL,746 ,"4,309 ",2017/03
ADX0636023,RH V/STICK/BK HORN,$5.00 ,SL,689 ,"3,134 ",2017/04
ADX0636023,RH V/STICK/BK HORN,$5.00 ,SL,461 ,"1,398 ",2017/05
ADX0636023,RH V/STICK/BK HORN,$5.00 ,SL,66 ,227 ,2017/06
ADX0636024,GL MED/STICK/PK PNT,$5.00 ,GL,454 ,"1,311 ",2017/02
ADX0636024,GL MED/STICK/PK PNT,$5.00 ,GL,428 ,"2,275 ",2017/03
ADX0636024,GL MED/STICK/PK PNT,$5.00 ,GL,213 ,734 ,2017/04
ADX0636024,GL MED/STICK/PK PNT,$5.00 ,GL,91 ,243 ,2017/05
ADX0671001,BLACK W/GOLD BRAID,$4.94 ,GLBK,526 ,"1,775 ",2017/05
ADX0671001,BLACK W/GOLD BRAID,$4.94 ,GLBK,368 ,"1,963 ",2017/06
ADX0671001,BLACK W/GOLD BRAID,$4.94 ,GLBK,452 ,"1,604 ",2017/07
ADX0671001,BLACK W/GOLD BRAID,$4.94 ,GLBK,858 ,"4,849 ",2017/08
ADX0671001,BLACK W/GOLD BRAID,$4.94 ,GLBK,865 ,"4,706 ",2017/09
ADX0671001,BLACK W/GOLD BRAID,$4.94 ,GLBK,142 ,410 ,2017/10
ADX0671002,CORAL W/GOLD BRAID,$4.94 ,GLCL,487 ,"1,527 ",2017/05
ADX0671002,CORAL W/GOLD BRAID,$4.94 ,GLCL,324 ,"1,726 ",2017/06
ADX0671002,CORAL W/GOLD BRAID,$4.94 ,GLCL,387 ,"1,328 ",2017/07
ADX0671002,CORAL W/GOLD BRAID,$4.94 ,GLCL,749 ,"3,797 ",2017/08
ADX0671002,CORAL W/GOLD BRAID,$4.94 ,GLCL,765 ,"4,403 ",2017/09
ADX0671002,CORAL W/GOLD BRAID,$4.94 ,GLCL,194 ,598 ,2017/10
ADX0671002,CORAL W/GOLD BRAID,$4.94 ,GLCL,33 ,143 ,2017/11
ADX0671003,TURQ W/GOLD BRAID,$4.94 ,GLTQ,372 ,"1,050 ",2017/05
ADX0671003,TURQ W/GOLD BRAID,$4.94 ,GLTQ,230 ,"1,156 ",2017/06
ADX0671003,TURQ W/GOLD BRAID,$4.94 ,GLTQ,296 ,"1,096 ",2017/07
ADX0671003,TURQ W/GOLD BRAID,$4.94 ,GLTQ,683 ,"3,881 ",2017/08
ADX0671003,TURQ W/GOLD BRAID,$4.94 ,GLTQ,854 ,"5,477 ",2017/09
ADX0671003,TURQ W/GOLD BRAID,$4.94 ,GLTQ,218 ,768 ,2017/10
ADX0671003,TURQ W/GOLD BRAID,$4.94 ,GLTQ,35 ,138 ,2017/11
ADX0671004,MULTI W/GOLD BRAID,$4.94 ,GLMC,592 ,"2,096 ",2017/05
ADX0671004,MULTI W/GOLD BRAID,$4.94 ,GLMC,408 ,"2,161 ",2017/06
ADX0671004,MULTI W/GOLD BRAID,$4.94 ,GLMC,426 ,"1,551 ",2017/07
ADX0671004,MULTI W/GOLD BRAID,$4.94 ,GLMC,724 ,"3,149 ",2017/08
ADX0671004,MULTI W/GOLD BRAID,$4.94 ,GLMC,525 ,"2,273 ",2017/09
ADX0671004,MULTI W/GOLD BRAID,$4.94 ,GLMC,93 ,273 ,2017/10
ADX0671005,BLACK BRAIDED,$4.94 ,GLBK,759 ,"3,130 ",2017/05
ADX0671005,BLACK BRAIDED,$4.94 ,GLBK,591 ,"3,394 ",2017/06
ADX0671005,BLACK BRAIDED,$4.94 ,GLBK,568 ,"2,373 ",2017/07
ADX0671005,BLACK BRAIDED,$4.94 ,GLBK,932 ,"4,295 ",2017/08
ADX0671005,BLACK BRAIDED,$4.94 ,GLBK,505 ,"2,115 ",2017/09
ADX0671005,BLACK BRAIDED,$4.94 ,GLBK,54 ,175 ,2017/10
ADX0671006,CORAL BRAIDED,$4.94 ,GLCL,562 ,"1,992 ",2017/05
ADX0671006,CORAL BRAIDED,$4.94 ,GLCL,461 ,"2,426 ",2017/06
ADX0671006,CORAL BRAIDED,$4.94 ,GLCL,418 ,"1,525 ",2017/07
ADX0671006,CORAL BRAIDED,$4.94 ,GLCL,714 ,"3,196 ",2017/08
ADX0671006,CORAL BRAIDED,$4.94 ,GLCL,512 ,"2,201 ",2017/09
ADX0671006,CORAL BRAIDED,$4.94 ,GLCL,87 ,233 ,2017/10
ADX0671007,TURQ BRAIDED,$4.94 ,GLTQ,539 ,"1,850 ",2017/05
ADX0671007,TURQ BRAIDED,$4.94 ,GLTQ,445 ,"2,305 ",2017/06
ADX0671007,TURQ BRAIDED,$4.94 ,GLTQ,409 ,"1,572 ",2017/07
ADX0671007,TURQ BRAIDED,$4.94 ,GLTQ,749 ,"3,182 ",2017/08
ADX0671007,TURQ BRAIDED,$4.94 ,GLTQ,551 ,"2,380 ",2017/09
ADX0671007,TURQ BRAIDED,$4.94 ,GLTQ,88 ,258 ,2017/10
ADX0671008,MULTI BRAIDED,$4.94 ,GLMC,694 ,"3,038 ",2017/05
ADX0671008,MULTI BRAIDED,$4.94 ,GLMC,557 ,"3,361 ",2017/06
ADX0671008,MULTI BRAIDED,$4.94 ,GLMC,498 ,"2,056 ",2017/07
ADX0671008,MULTI BRAIDED,$4.94 ,GLMC,771 ,"3,295 ",2017/08
ADX0671008,MULTI BRAIDED,$4.94 ,GLMC,383 ,"1,585 ",2017/09
ADX0671008,MULTI BRAIDED,$4.94 ,GLMC,47 ,136 ,2017/10
ADX0671009,BK LAYER W/GOLD,$6.94 ,GLBK,686 ,"2,621 ",2017/05
ADX0671009,BK LAYER W/GOLD,$6.94 ,GLBK,489 ,"2,720 ",2017/06
ADX0671009,BK LAYER W/GOLD,$6.94 ,GLBK,403 ,"1,624 ",2017/07
ADX0671009,BK LAYER W/GOLD,$6.94 ,GLBK,588 ,"2,822 ",2017/08
ADX0671009,BK LAYER W/GOLD,$6.94 ,GLBK,781 ,"4,329 ",2017/09
ADX0671009,BK LAYER W/GOLD,$6.94 ,GLBK,134 ,449 ,2017/10
ADX0671010,CL LAYER W/GOLD,$6.94 ,GLCL,462 ,"1,436 ",2017/05
ADX0671010,CL LAYER W/GOLD,$6.94 ,GLCL,321 ,"1,606 ",2017/06
ADX0671010,CL LAYER W/GOLD,$6.94 ,GLCL,274 ,979 ,2017/07
ADX0671010,CL LAYER W/GOLD,$6.94 ,GLCL,362 ,"1,575 ",2017/08
ADX0671010,CL LAYER W/GOLD,$6.94 ,GLCL,504 ,"3,211 ",2017/09
ADX0671010,CL LAYER W/GOLD,$6.94 ,GLCL,155 ,445 ,2017/10
ADX0671011,TQ LAYER W/GOLD,$6.94 ,GLTQ,428 ,"1,249 ",2017/05
ADX0671011,TQ LAYER W/GOLD,$6.94 ,GLTQ,285 ,"1,358 ",2017/06
ADX0671011,TQ LAYER W/GOLD,$6.94 ,GLTQ,259 ,"1,074 ",2017/07
ADX0671011,TQ LAYER W/GOLD,$6.94 ,GLTQ,392 ,"1,718 ",2017/08
ADX0671011,TQ LAYER W/GOLD,$6.94 ,GLTQ,558 ,"3,417 ",2017/09
ADX0671011,TQ LAYER W/GOLD,$6.94 ,GLTQ,157 ,446 ,2017/10
ADX0671012,MLT LAYER W/GOLD,$6.94 ,GLMC,504 ,"1,817 ",2017/05
ADX0671012,MLT LAYER W/GOLD,$6.94 ,GLMC,398 ,"2,185 ",2017/06
ADX0671012,MLT LAYER W/GOLD,$6.94 ,GLMC,365 ,"1,557 ",2017/07
ADX0671012,MLT LAYER W/GOLD,$6.94 ,GLMC,551 ,"2,550 ",2017/08
ADX0671012,MLT LAYER W/GOLD,$6.94 ,GLMC,786 ,"5,792 ",2017/09
ADX0671012,MLT LAYER W/GOLD,$6.94 ,GLMC,215 ,836 ,2017/10
ADX0671012,MLT LAYER W/GOLD,$6.94 ,GLMC,38 ,145 ,2017/11
ADX0671013,BKIV LONG TRIBAL TSL,$6.94 ,GLBKIV,746 ,"2,976 ",2017/05
ADX0671013,BKIV LONG TRIBAL TSL,$6.94 ,GLBKIV,528 ,"2,954 ",2017/06
ADX0671013,BKIV LONG TRIBAL TSL,$6.94 ,GLBKIV,453 ,"1,652 ",2017/07
ADX0671013,BKIV LONG TRIBAL TSL,$6.94 ,GLBKIV,499 ,"1,920 ",2017/08
ADX0671013,BKIV LONG TRIBAL TSL,$6.94 ,GLBKIV,444 ,"1,686 ",2017/09
ADX0671013,BKIV LONG TRIBAL TSL,$6.94 ,GLBKIV,36 ,122 ,2017/10
ADX0671014,CL PEND W/CHN TSL,$4.94 ,GLCL,478 ,"1,496 ",2017/05
ADX0671014,CL PEND W/CHN TSL,$4.94 ,GLCL,325 ,"1,600 ",2017/06
ADX0671014,CL PEND W/CHN TSL,$4.94 ,GLCL,302 ,"1,033 ",2017/07
ADX0671014,CL PEND W/CHN TSL,$4.94 ,GLCL,483 ,"2,054 ",2017/08
ADX0671014,CL PEND W/CHN TSL,$4.94 ,GLCL,478 ,"2,427 ",2017/09
ADX0671014,CL PEND W/CHN TSL,$4.94 ,GLCL,151 ,492 ,2017/10
ADX0671015,BKIV PEND W/CHN TSL,$4.94 ,GLBKIV,201 ,614 ,2017/05
ADX0671015,BKIV PEND W/CHN TSL,$4.94 ,GLBKIV,139 ,688 ,2017/06
ADX0671015,BKIV PEND W/CHN TSL,$4.94 ,GLBKIV,149 ,526 ,2017/07
ADX0671015,BKIV PEND W/CHN TSL,$4.94 ,GLBKIV,392 ,"1,838 ",2017/08
ADX0671015,BKIV PEND W/CHN TSL,$4.94 ,GLBKIV,603 ,"4,050 ",2017/09
ADX0671015,BKIV PEND W/CHN TSL,$4.94 ,GLBKIV,299 ,"1,074 ",2017/10
ADX0671015,BKIV PEND W/CHN TSL,$4.94 ,GLBKIV,64 ,264 ,2017/11
ADX0671016,TQ PEND W/CHN TSL,$4.94 ,GLTQ,248 ,650 ,2017/05
ADX0671016,TQ PEND W/CHN TSL,$4.94 ,GLTQ,170 ,797 ,2017/06
ADX0671016,TQ PEND W/CHN TSL,$4.94 ,GLTQ,192 ,574 ,2017/07
ADX0671016,TQ PEND W/CHN TSL,$4.94 ,GLTQ,377 ,"1,837 ",2017/08
ADX0671016,TQ PEND W/CHN TSL,$4.94 ,GLTQ,595 ,"3,951 ",2017/09
ADX0671016,TQ PEND W/CHN TSL,$4.94 ,GLTQ,307 ,"1,075 ",2017/10
ADX0671016,TQ PEND W/CHN TSL,$4.94 ,GLTQ,61 ,255 ,2017/11
ADX0671017,MLT LONG TRIBAL TSL,$6.94 ,GLMC,701 ,"2,702 ",2017/05
ADX0671017,MLT LONG TRIBAL TSL,$6.94 ,GLMC,505 ,"2,689 ",2017/06
ADX0671017,MLT LONG TRIBAL TSL,$6.94 ,GLMC,379 ,"1,501 ",2017/07
ADX0671017,MLT LONG TRIBAL TSL,$6.94 ,GLMC,459 ,"1,802 ",2017/08
ADX0671017,MLT LONG TRIBAL TSL,$6.94 ,GLMC,464 ,"2,268 ",2017/09
ADX0671017,MLT LONG TRIBAL TSL,$6.94 ,GLMC,90 ,265 ,2017/10
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,353 ,"1,351 ",2017/02
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,318 ,"1,551 ",2017/03
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,345 ,"1,347 ",2017/04
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,370 ,"1,415 ",2017/05
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,312 ,"1,303 ",2017/06
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,288 ,"1,073 ",2017/07
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,277 ,"1,045 ",2017/08
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,282 ,"1,338 ",2017/09
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,564 ,"1,669 ",2017/10
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,572 ,"1,426 ",2017/11
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,466 ,"1,911 ",2017/12
ADX6407003,"42"" PEARL NECK",$9.88 ,NONE,264 ,965 ,2018/01
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,649 ,"2,996 ",2017/02
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,698 ,"4,125 ",2017/03
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,932 ,"4,333 ",2017/04
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,"1,125 ","5,231 ",2017/05
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,812 ,"4,733 ",2017/06
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,776 ,"3,659 ",2017/07
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,776 ,"3,717 ",2017/08
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,793 ,"4,763 ",2017/09
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,829 ,"4,078 ",2017/10
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,761 ,"2,773 ",2017/11
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,904 ,"4,629 ",2017/12
ADX6407004,3PC PEARL BRACELET,$4.88 ,NONE,398 ,"1,605 ",2018/01
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,162 ","6,079 ",2017/02
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,136 ","7,271 ",2017/03
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,485 ","7,614 ",2017/04
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,588 ","8,090 ",2017/05
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,195 ","7,277 ",2017/06
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,117 ","5,712 ",2017/07
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,149 ","5,843 ",2017/08
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,179 ","7,377 ",2017/09
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,740 ","8,370 ",2017/10
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,842 ","7,011 ",2017/11
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,"1,288 ","7,253 ",2017/12
ADX6407008,PEARL 8MM NECK,$4.88 ,PEARL,888 ,"3,298 ",2018/01
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,224 ,821 ,2017/02
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,240 ,"1,148 ",2017/03
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,301 ,"1,043 ",2017/04
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,325 ,"1,130 ",2017/05
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,195 ,815 ,2017/06
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,170 ,616 ,2017/07
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,329 ,"1,108 ",2017/08
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,290 ,"1,360 ",2017/09
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,371 ,"1,313 ",2017/10
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,357 ,"1,220 ",2017/11
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,592 ,"2,441 ",2017/12
ADX6407009,PEARL TWIST NECK,$9.88 ,NONE,278 ,946 ,2018/01
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,370 ,"1,227 ",2017/02
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,586 ,"2,969 ",2017/03
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,655 ,"2,645 ",2017/04
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,601 ,"1,700 ",2017/05
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,588 ,"2,154 ",2017/06
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,594 ,"1,885 ",2017/07
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,550 ,"1,963 ",2017/08
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,693 ,"3,196 ",2017/09
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,641 ,"2,606 ",2017/10
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,615 ,"2,265 ",2017/11
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,833 ,"3,811 ",2017/12
ADX6407030,7 ROW CRY STRETCH,$9.88 ,CRYSTA,481 ,"1,294 ",2018/01
ADX6407031,CRY STONE ILLUSION,$9.88 ,CRYSTA,41 ,159 ,2017/02
ADX6407031,CRY STONE ILLUSION,$9.88 ,CRYSTA,43 ,180 ,2017/03
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,140 ,547 ,2017/02
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,167 ,806 ,2017/03
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,225 ,770 ,2017/04
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,267 ,951 ,2017/05
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,162 ,714 ,2017/06
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,135 ,508 ,2017/07
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,158 ,643 ,2017/08
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,179 ,732 ,2017/09
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,234 ,809 ,2017/10
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,199 ,590 ,2017/11
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,312 ,"1,177 ",2017/12
ADX6407035,3PC STONE STRETCH,$7.88 ,CRYSTA,133 ,413 ,2018/01
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,360 ,"1,314 ",2017/02
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,358 ,"1,658 ",2017/03
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,542 ,"1,918 ",2017/04
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,626 ,"2,358 ",2017/05
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,342 ,"1,499 ",2017/06
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,286 ,"1,002 ",2017/07
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,266 ,966 ,2017/08
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,381 ,"1,530 ",2017/09
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,446 ,"1,465 ",2017/10
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,287 ,973 ,2017/11
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,520 ,"2,008 ",2017/12
ADX6407046,DECO V NECK&EAR SE,$9.88 ,CRYSTA,251 ,804 ,2018/01
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,316 ,"1,094 ",2017/02
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,445 ,"1,880 ",2017/03
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,705 ,"2,404 ",2017/04
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,727 ,"2,727 ",2017/05
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,428 ,"1,858 ",2017/06
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,374 ,"1,325 ",2017/07
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,327 ,"1,145 ",2017/08
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,436 ,"1,842 ",2017/09
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,493 ,"1,766 ",2017/10
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,284 ,"1,007 ",2017/11
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,409 ,"1,549 ",2017/12
ADX6407051,"""S"" NECK & EAR SET",$9.88 ,CRYST,214 ,606 ,2018/01
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,533 ,"2,259 ",2017/02
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,697 ,"4,055 ",2017/03
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,800 ,"3,806 ",2017/04
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,"1,150 ","5,548 ",2017/05
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,799 ,"4,822 ",2017/06
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,822 ,"3,918 ",2017/07
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,761 ,"3,780 ",2017/08
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,767 ,"4,492 ",2017/09
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,698 ,"3,332 ",2017/10
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,598 ,"2,731 ",2017/11
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,"1,107 ","5,863 ",2017/12
ADX6407074,SILVR FIRBALL N/E,$4.88 ,CRYSTA,489 ,"1,974 ",2018/01
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,148 ,457 ,2017/02
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,170 ,685 ,2017/03
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,209 ,717 ,2017/04
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,216 ,747 ,2017/05
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,136 ,576 ,2017/06
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,175 ,517 ,2017/07
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,201 ,755 ,2017/08
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,206 ,910 ,2017/09
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,207 ,761 ,2017/10
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,187 ,610 ,2017/11
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,293 ,"1,103 ",2017/12
ADX6407087,SILVER PEARL NE SET,$9.88 ,CRYSTA,108 ,310 ,2018/01
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,344 ,"1,509 ",2017/02
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,319 ,"1,846 ",2017/03
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,359 ,"1,735 ",2017/04
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,396 ,"1,834 ",2017/05
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,270 ,"1,383 ",2017/06
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,245 ,"1,043 ",2017/07
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,249 ,"1,048 ",2017/08
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,298 ,"1,482 ",2017/09
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,294 ,"1,206 ",2017/10
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,229 ,927 ,2017/11
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,402 ,"2,078 ",2017/12
ADX6407688,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,205 ,814 ,2018/01
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,869 ,"3,725 ",2017/02
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,949 ,"6,190 ",2017/03
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,031 ","5,436 ",2017/04
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,181 ","6,665 ",2017/05
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,056 ","6,393 ",2017/06
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,053 ","5,215 ",2017/07
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,049 ","5,419 ",2017/08
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,950 ,"6,089 ",2017/09
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,973 ,"5,163 ",2017/10
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,053 ","5,272 ",2017/11
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,184 ","7,124 ",2017/12
ADX6800007,LARGE FIREBALL STUD,$2.88 ,SLCC,657 ,"2,617 ",2018/01
ADX6800008,PAVE HEART EARS,$2.88 ,SLCC,773 ,"3,079 ",2017/02
ADX6800008,PAVE HEART EARS,$2.88 ,SLCC,804 ,"4,315 ",2017/03
ADX6800008,PAVE HEART EARS,$2.88 ,SLCC,400 ,"1,556 ",2017/04
ADX6800008,PAVE HEART EARS,$2.88 ,SLCC,158 ,533 ,2017/05
ADX6800008,PAVE HEART EARS,$2.88 ,SLCC,51 ,167 ,2017/06
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,793 ,"3,430 ",2017/02
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,"1,066 ","6,651 ",2017/03
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,"1,101 ","5,590 ",2017/04
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,"1,203 ","6,521 ",2017/05
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,"1,153 ","6,572 ",2017/06
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,"1,103 ","5,684 ",2017/07
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,"1,094 ","5,635 ",2017/08
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,912 ,"5,662 ",2017/09
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,842 ,"4,281 ",2017/10
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,985 ,"4,662 ",2017/11
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,"1,210 ","7,676 ",2017/12
ADX6800009,PAVE SQUARE EARS,$2.88 ,SLCC,594 ,"2,517 ",2018/01
ADX6800057,GOLD KNOT,$2.88 ,GL,38 ,152 ,2017/02
ADX6800057,GOLD KNOT,$2.88 ,GL,30 ,135 ,2017/03
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,916 ,"4,048 ",2017/02
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,903 ,"5,557 ",2017/03
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,851 ,"4,299 ",2017/04
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,989 ,"5,050 ",2017/05
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,848 ,"5,229 ",2017/06
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,890 ,"4,372 ",2017/07
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,965 ,"4,747 ",2017/08
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,875 ,"5,587 ",2017/09
